row,col,data
15868,273,0.0895
15868,282,0.0824
15868,346,0.2133
15869,3,0.2130
15869,111,0.2370
15869,282,0.2472
15869,334,0.0034
15870,0,0.2404
15870,10,0.4380
15870,259,0.1986
15870,334,0.0034
15871,6,0.3305
15871,57,0.3833
15871,273,0.2684
15871,334,0.0034
15872,7,0.4586
15872,104,0.3247
15872,196,0.1001
15872,316,0.0974
15872,331,0.1391
15872,334,0.0034
15873,3,0.2130
15873,98,0.2199
15873,252,0.2237
15873,334,0.0034
15874,0,0.1202
15874,7,0.2293
15874,56,0.4557
15874,259,0.1986
15874,334,0.0034
15875,4,0.4678
15875,102,0.2815
15875,310,0.2968
15875,335,0.1009
15876,0,0.1202
15876,6,0.1653
15876,10,0.4380
15876,259,0.1986
15876,334,0.0034
15877,4,0.4678
15877,102,0.2815
15877,123,0.1355
15877,161,0.1035
15877,260,0.1047
15877,334,0.0034
15878,4,0.4678
15878,70,0.3208
15878,140,0.3684
15878,334,0.0034
15879,6,0.3305
15879,105,0.6303
15879,230,0.1165
15879,332,0.1184
15879,334,0.0034
15880,5,0.6361
15880,85,0.3884
15880,318,0.2098
15880,334,0.0034
15881,6,0.3305
15881,95,0.3682
15881,188,0.2328
15881,334,0.0034
15882,3,0.2130
15882,46,0.3814
15882,227,0.1571
15882,274,0.1461
15882,334,0.0034
15883,3,0.2130
15883,98,0.2199
15883,318,0.2098
15883,334,0.0034
15884,4,0.4678
15884,70,0.3208
15884,307,0.2623
15884,335,0.1009
15885,4,0.4678
15885,70,0.3208
15885,229,0.4064
15885,336,0.1215
15886,98,0.2199
15886,138,0.2223
15886,334,0.0034
15887,5,0.3180
15887,6,0.1653
15887,95,0.3682
15887,230,0.1165
15887,332,0.1184
15887,334,0.0034
15888,3,0.2130
15888,98,0.2199
15888,252,0.2237
15888,334,0.0034
15889,6,0.3305
15889,95,0.3682
15889,231,0.2171
15889,334,0.0034
15890,3,0.2130
15890,11,0.3290
15890,264,0.1976
15890,334,0.0034
15891,6,0.3305
15891,53,0.4257
15891,204,0.1184
15891,231,0.1086
15891,334,0.0034
15892,3,0.2130
15892,98,0.2199
15892,258,0.2420
15892,334,0.0034
15893,7,0.4586
15893,47,0.4003
15893,215,0.0945
15893,289,0.1429
15893,334,0.0034
15894,3,0.2130
15894,98,0.2199
15894,286,0.2065
15894,334,0.0034
15895,3,0.2130
15895,66,0.4795
15895,168,0.1673
15895,334,0.0034
15896,3,0.2130
15896,297,0.2395
15896,334,0.0034
15897,6,0.3305
15897,110,0.4267
15897,192,0.3056
15897,334,0.0034
15898,0,0.2404
15898,23,0.2091
15898,183,0.0734
15898,199,0.0628
15898,210,0.0599
15898,334,0.0034
15899,0,0.2404
15899,32,0.3200
15899,288,0.1949
15899,334,0.0034
15900,0,0.2404
15900,32,0.3200
15900,288,0.1949
15900,334,0.0034
15901,3,0.2130
15901,111,0.2370
15901,212,0.1662
15901,334,0.0034
15902,3,0.2130
15902,11,0.3290
15902,264,0.1976
15902,334,0.0034
15903,4,0.4678
15903,102,0.2815
15903,224,0.2766
15903,334,0.0034
15904,6,0.3305
15904,9,0.3584
15904,159,0.1034
15904,174,0.0987
15904,334,0.0034
15905,4,0.4678
15905,102,0.2815
15905,291,0.3033
15905,334,0.0034
15906,3,0.2130
15906,18,0.5343
15906,270,0.0961
15906,297,0.1198
15906,334,0.0034
15907,7,0.4586
15907,63,0.5883
15907,294,0.2407
15907,334,0.0034
15908,6,0.3305
15908,30,0.3764
15908,278,0.1285
15908,281,0.1263
15908,334,0.0034
15909,6,0.3305
15909,33,0.4632
15909,311,0.2001
15909,337,0.1389
15910,7,0.4586
15910,47,0.4003
15910,143,0.0989
15910,208,0.1339
15910,228,0.0962
15910,334,0.0034
15911,7,0.4586
15911,165,0.1078
15911,166,0.1074
15911,273,0.0895
15911,338,0.1499
15912,3,0.2130
15912,111,0.2370
15912,212,0.0831
15912,231,0.1086
15912,334,0.0034
15913,0,0.2404
15913,23,0.2091
15913,259,0.1986
15913,334,0.0034
15914,4,0.4678
15914,70,0.3208
15914,220,0.3316
15914,334,0.0034
15915,6,0.3305
15915,117,0.4873
15915,159,0.1034
15915,174,0.0987
15915,334,0.0034
15916,3,0.2130
15916,98,0.2199
15916,258,0.1210
15916,270,0.0961
15916,334,0.0034
15917,3,0.1065
15917,7,0.2293
15917,66,0.4795
15917,270,0.0961
15917,286,0.1032
15917,334,0.0034
15918,3,0.2130
15918,35,0.3498
15918,212,0.1662
15918,334,0.0034
15919,3,0.2130
15919,60,0.4467
15919,215,0.1889
15920,0,0.2404
15920,58,0.3123
15920,322,0.1936
15920,334,0.0034
15921,6,0.3305
15921,73,0.5145
15921,247,0.2680
15921,335,0.1009
15922,5,0.6361
15922,59,0.5742
15922,178,0.3636
15922,359,0.2576
15923,6,0.3305
15923,57,0.3833
15923,273,0.2684
15923,334,0.0034
15924,6,0.3305
15924,57,0.3833
15924,128,0.1282
15924,205,0.1296
15924,334,0.0034
15925,3,0.2130
15925,67,0.4689
15925,168,0.0558
15925,204,0.0789
15925,307,0.0874
15925,334,0.0034
15926,0,0.1202
15926,2,0.5000
15926,23,0.2091
15926,183,0.2202
15926,334,0.0034
15927,7,0.4586
15927,104,0.3247
15927,215,0.1889
15927,334,0.0034
15928,3,0.2130
15928,111,0.2370
15928,168,0.1673
15928,334,0.0034
15929,0,0.2404
15929,65,0.4056
15929,322,0.1936
15929,334,0.0034
15930,3,0.2130
15930,11,0.3290
15930,215,0.1889
15930,334,0.0034
15931,6,0.3305
15931,30,0.3764
15931,278,0.1285
15931,281,0.1263
15931,334,0.0034
15932,0,0.2404
15932,119,0.4594
15932,172,0.1933
15932,334,0.0034
15933,3,0.2130
15933,11,0.3290
15933,212,0.1662
15933,334,0.0034
15934,3,0.2130
15934,98,0.2199
15934,286,0.2065
15934,334,0.0034
15935,0,0.2404
15935,322,0.1936
15935,334,0.0034
15936,0,0.2404
15936,23,0.2091
15936,172,0.0966
15936,333,0.0991
15936,334,0.0034
15937,3,0.2130
15937,212,0.1662
15937,334,0.0034
15938,7,0.4586
15938,107,0.4289
15938,236,0.1487
15938,313,0.1528
15938,334,0.0034
15939,3,0.2130
15939,81,0.4273
15939,334,0.0034
15940,0,0.2404
15940,41,0.4221
15940,302,0.2506
15940,334,0.0034
15941,0,0.2404
15941,91,0.4007
15941,142,0.3161
15941,336,0.1215
15942,0,0.2404
15942,23,0.2091
15942,183,0.2202
15942,334,0.0034
15943,6,0.3305
15943,95,0.3682
15943,230,0.1165
15943,332,0.1184
15943,334,0.0034
15944,4,0.4678
15944,70,0.3208
15944,227,0.1571
15944,274,0.1461
15944,336,0.1215
15945,3,0.2130
15945,46,0.3814
15945,307,0.2623
15945,334,0.0034
15946,3,0.2130
15946,111,0.2370
15946,124,0.2717
15946,334,0.0034
15947,3,0.2130
15947,212,0.1662
15947,334,0.0034
15948,3,0.2130
15948,93,0.3792
15948,153,0.2475
15948,334,0.0034
15949,3,0.2130
15949,13,0.4833
15949,151,0.1155
15949,194,0.2248
15949,334,0.0034
15950,4,0.4678
15950,70,0.3208
15950,298,0.3033
15950,335,0.1009
15951,6,0.3305
15951,9,0.3584
15951,207,0.2448
15951,334,0.0034
15952,7,0.4586
15952,104,0.3247
15952,151,0.1155
15952,153,0.1237
15952,336,0.1215
15953,7,0.4586
15953,17,0.5005
15953,279,0.3025
15953,334,0.0034
15954,3,0.2130
15954,98,0.2199
15954,318,0.2098
15954,334,0.0034
15955,0,0.2404
15955,23,0.2091
15955,210,0.0898
15955,253,0.0928
15955,334,0.0034
15956,34,0.3870
15956,334,0.0034
15957,3,0.2130
15957,111,0.2370
15957,258,0.2420
15957,334,0.0034
15958,0,0.1202
15958,1,0.4883
15958,10,0.4380
15958,321,0.2173
15958,334,0.0034
15959,0,0.2404
15959,58,0.3123
15959,322,0.1936
15959,334,0.0034
15960,6,0.3305
15960,38,0.4333
15960,318,0.2098
15960,334,0.0034
15961,3,0.2130
15961,35,0.3498
15961,231,0.2171
15961,334,0.0034
15962,0,0.2404
15962,23,0.2091
15962,199,0.0942
15962,253,0.0928
15962,334,0.0034
15963,3,0.2130
15963,67,0.4689
15963,204,0.2367
15963,334,0.0034
15964,3,0.2130
15964,98,0.2199
15964,252,0.2237
15964,334,0.0034
15965,1,0.4883
15965,3,0.1065
15965,60,0.4467
15965,151,0.2309
15965,334,0.0034
15966,6,0.3305
15966,110,0.4267
15966,129,0.2752
15966,334,0.0034
15967,3,0.2130
15967,98,0.2199
15967,334,0.0034
15968,93,0.3792
15968,151,0.2309
15968,334,0.0034
15969,0,0.1202
15969,7,0.2293
15969,47,0.4003
15969,138,0.2223
15969,334,0.0034
15970,3,0.2130
15970,111,0.2370
15970,282,0.2472
15970,334,0.0034
15971,5,0.6361
15971,85,0.3884
15971,222,0.1426
15971,311,0.1000
15971,334,0.0034
15972,3,0.2130
15972,297,0.2395
15972,334,0.0034
15973,4,0.4678
15973,102,0.2815
15973,334,0.0034
15974,6,0.3305
15974,212,0.1662
15974,334,0.0034
15975,93,0.3792
15975,153,0.2475
15975,334,0.0034
15976,6,0.3305
15976,57,0.3833
15976,159,0.1034
15976,174,0.0987
15976,334,0.0034
15977,0,0.2404
15977,23,0.2091
15977,259,0.1986
15977,334,0.0034
15978,3,0.2130
15978,42,0.3447
15978,46,0.1907
15978,318,0.2098
15978,334,0.0034
15979,6,0.3305
15979,57,0.3833
15979,128,0.1282
15979,205,0.1296
15979,343,0.1912
15980,7,0.4586
15980,104,0.3247
15980,299,0.2257
15980,334,0.0034
15981,3,0.2130
15981,98,0.2199
15981,264,0.1976
15981,334,0.0034
15982,6,0.3305
15982,57,0.3833
15982,128,0.1282
15982,205,0.1296
15982,335,0.1009
15983,3,0.2130
15983,111,0.2370
15983,168,0.1673
15983,334,0.0034
15984,0,0.2404
15984,23,0.2091
15984,199,0.0942
15984,210,0.0898
15984,334,0.0034
15985,3,0.2130
15985,111,0.2370
15985,215,0.1889
15985,334,0.0034
15986,0,0.2404
15986,23,0.2091
15986,333,0.1981
15986,334,0.0034
15987,6,0.3305
15987,9,0.3584
15987,264,0.1976
15987,334,0.0034
15988,0,0.2404
15988,65,0.4056
15988,136,0.2187
15988,334,0.0034
15989,0,0.2404
15989,41,0.4221
15989,302,0.2506
15989,334,0.0034
15990,0,0.2404
15990,23,0.2091
15990,183,0.0734
15990,199,0.0628
15990,210,0.0599
15990,334,0.0034
15991,0,0.2404
15991,23,0.2091
15991,183,0.0734
15991,210,0.0599
15991,262,0.1499
15991,334,0.0034
15992,6,0.3305
15992,30,0.3764
15992,188,0.2328
15992,334,0.0034
15993,7,0.4586
15993,112,0.4833
15993,239,0.2935
15993,335,0.1009
15994,3,0.2130
15994,15,0.5414
15994,144,0.0756
15994,214,0.0726
15994,237,0.0789
15994,334,0.0034
15995,0,0.2404
15995,58,0.3123
15995,204,0.2367
15995,334,0.0034
15996,5,0.6361
15996,85,0.3884
15996,318,0.2098
15996,340,0.1718
15997,7,0.4586
15997,99,0.6088
15997,269,0.3040
15997,336,0.1215
15998,7,0.4586
15998,104,0.3247
15998,161,0.1553
15998,260,0.1571
15998,334,0.0034
15999,3,0.2130
15999,98,0.2199
15999,252,0.1118
15999,297,0.1198
15999,334,0.0034
16000,6,0.3305
16000,57,0.3833
16000,138,0.2223
16000,334,0.0034
16001,3,0.2130
16001,111,0.2370
16001,212,0.1662
16001,334,0.0034
16002,3,0.2130
16002,78,0.4915
16002,311,0.2001
16002,334,0.0034
16003,0,0.2404
16003,23,0.2091
16003,183,0.0734
16003,199,0.0628
16003,210,0.0599
16003,334,0.0034
16004,0,0.2404
16004,8,0.5310
16004,150,0.2334
16004,334,0.0034
16005,0,0.2404
16005,32,0.3200
16005,288,0.1949
16005,334,0.0034
16006,3,0.2130
16006,111,0.2370
16006,168,0.1673
16006,334,0.0034
16007,6,0.3305
16007,57,0.3833
16007,247,0.2680
16007,334,0.0034
16008,0,0.2404
16008,23,0.2091
16008,333,0.1981
16008,334,0.0034
16009,3,0.2130
16009,34,0.3870
16009,334,0.0034
16010,3,0.2130
16010,98,0.2199
16010,214,0.1089
16010,237,0.1184
16010,334,0.0034
16011,7,0.4586
16011,107,0.4289
16011,154,0.2512
16011,334,0.0034
16012,6,0.3305
16012,118,0.6584
16012,138,0.2223
16012,334,0.0034
16013,0,0.2404
16013,23,0.2091
16013,199,0.0942
16013,210,0.0898
16013,334,0.0034
16014,6,0.3305
16014,57,0.3833
16014,128,0.1282
16014,205,0.1296
16014,334,0.0034
16015,3,0.2130
16015,35,0.3498
16015,245,0.1369
16015,290,0.1381
16015,334,0.0034
16016,4,0.4678
16016,70,0.3208
16016,131,0.1576
16016,219,0.1622
16016,334,0.0034
16017,0,0.2404
16017,58,0.3123
16017,136,0.2187
16017,334,0.0034
16018,0,0.2404
16018,41,0.4221
16018,302,0.2506
16018,334,0.0034
16019,4,0.4678
16019,70,0.3208
16019,157,0.3040
16019,334,0.0034
16020,7,0.4586
16020,20,0.3633
16020,198,0.1229
16020,328,0.1266
16020,341,0.1815
16021,7,0.4586
16021,104,0.3247
16021,318,0.2098
16021,334,0.0034
16022,0,0.2404
16022,23,0.2091
16022,264,0.1976
16022,334,0.0034
16023,3,0.2130
16023,111,0.2370
16023,199,0.0942
16023,212,0.0831
16023,334,0.0034
16024,7,0.4586
16024,112,0.4833
16024,239,0.2935
16024,335,0.1009
16025,0,0.2404
16025,32,0.3200
16025,288,0.1949
16025,334,0.0034
16026,3,0.2130
16026,98,0.2199
16026,264,0.1976
16026,334,0.0034
16027,0,0.2404
16027,32,0.3200
16027,288,0.1949
16027,334,0.0034
16028,6,0.3305
16028,30,0.3764
16028,278,0.1285
16028,281,0.1263
16028,334,0.0034
16029,0,0.2404
16029,23,0.2091
16029,199,0.0628
16029,210,0.0599
16029,253,0.0618
16029,334,0.0034
16030,0,0.2404
16030,23,0.2091
16030,183,0.1101
16030,200,0.1692
16030,334,0.0034
16031,6,0.3305
16031,113,0.4494
16031,214,0.2177
16031,334,0.0034
16032,0,0.2404
16032,23,0.2091
16032,183,0.2202
16032,334,0.0034
16033,7,0.4586
16033,104,0.3247
16033,282,0.2472
16033,334,0.0034
16034,3,0.2130
16034,111,0.2370
16034,311,0.2001
16034,334,0.0034
16035,94,0.5293
16035,212,0.0831
16035,286,0.1032
16035,334,0.0034
16036,3,0.2130
16036,98,0.2199
16036,138,0.2223
16036,334,0.0034
16037,6,0.3305
16037,57,0.3833
16037,188,0.2328
16037,334,0.0034
16038,6,0.3305
16038,95,0.3682
16038,188,0.2328
16038,336,0.1215
16039,6,0.3305
16039,9,0.3584
16039,207,0.2448
16039,334,0.0034
16040,3,0.2130
16040,98,0.2199
16040,270,0.0961
16040,286,0.1032
16040,334,0.0034
16041,7,0.4586
16041,107,0.4289
16041,198,0.1229
16041,328,0.1266
16041,334,0.0034
16042,3,0.2130
16042,60,0.4467
16042,151,0.2309
16042,334,0.0034
16043,6,0.3305
16043,114,0.5947
16043,188,0.2328
16043,334,0.0034
16044,0,0.2404
16044,23,0.2091
16044,333,0.1981
16044,334,0.0034
16045,3,0.2130
16045,98,0.2199
16045,213,0.2578
16045,334,0.0034
16046,7,0.4586
16046,20,0.3633
16046,245,0.1369
16046,290,0.1381
16046,336,0.1215
16047,3,0.2130
16047,46,0.3814
16047,215,0.1889
16047,334,0.0034
16048,0,0.2404
16048,23,0.2091
16048,210,0.1796
16048,334,0.0034
16049,4,0.4678
16049,70,0.3208
16049,285,0.2810
16049,334,0.0034
16050,3,0.2130
16050,11,0.3290
16050,168,0.1673
16050,334,0.0034
16051,7,0.4586
16051,107,0.4289
16051,236,0.1487
16051,313,0.1528
16051,334,0.0034
16052,3,0.2130
16052,98,0.2199
16052,215,0.1889
16052,334,0.0034
16053,3,0.2130
16053,111,0.2370
16053,264,0.1976
16053,334,0.0034
16054,3,0.2130
16054,11,0.3290
16054,171,0.0755
16054,270,0.0641
16054,299,0.0752
16054,334,0.0034
16055,0,0.2404
16055,65,0.4056
16055,322,0.1936
16055,334,0.0034
16056,4,0.4678
16056,70,0.3208
16056,141,0.1707
16056,275,0.1678
16056,342,0.1871
16057,5,0.6361
16057,92,0.6405
16057,155,0.1165
16057,225,0.1449
16057,334,0.0034
16058,3,0.2130
16058,98,0.2199
16058,144,0.1134
16058,270,0.0961
16058,334,0.0034
16059,6,0.3305
16059,75,0.3468
16059,247,0.2680
16059,336,0.1215
16060,0,0.2404
16060,23,0.2091
16060,199,0.0942
16060,210,0.0898
16060,334,0.0034
16061,6,0.3305
16061,57,0.3833
16061,204,0.2367
16061,334,0.0034
16062,0,0.2404
16062,58,0.3123
16062,136,0.2187
16062,334,0.0034
16063,0,0.2404
16063,39,0.4333
16063,136,0.2187
16063,334,0.0034
16064,0,0.2404
16064,31,0.4723
16064,321,0.2173
16064,334,0.0034
16065,4,0.4678
16065,70,0.3208
16065,318,0.2098
16065,334,0.0034
16066,3,0.2130
16066,98,0.2199
16066,311,0.2001
16066,334,0.0034
16067,6,0.3305
16067,57,0.3833
16067,300,0.2545
16067,334,0.0034
16068,6,0.3305
16068,113,0.4494
16068,270,0.1922
16068,334,0.0034
16069,6,0.3305
16069,75,0.3468
16069,159,0.1034
16069,174,0.0987
16069,334,0.0034
16070,7,0.4586
16070,104,0.3247
16070,138,0.2223
16070,334,0.0034
16071,4,0.4678
16071,84,0.5980
16071,323,0.3303
16071,334,0.0034
16072,111,0.2370
16072,212,0.1662
16072,334,0.0034
16073,3,0.2130
16073,111,0.2370
16073,188,0.2328
16073,334,0.0034
16074,3,0.2130
16074,98,0.2199
16074,135,0.2464
16074,334,0.0034
16075,23,0.2091
16075,199,0.0628
16075,210,0.0599
16075,253,0.0618
16075,334,0.0034
16076,5,0.6361
16076,69,0.3874
16076,155,0.2330
16076,334,0.0034
16077,6,0.3305
16077,30,0.3764
16077,278,0.1285
16077,281,0.1263
16077,334,0.0034
16078,3,0.2130
16078,78,0.4915
16078,273,0.2684
16078,334,0.0034
16079,5,0.6361
16079,69,0.3874
16079,252,0.2237
16079,334,0.0034
16080,6,0.3305
16080,114,0.5947
16080,212,0.0831
16080,282,0.1236
16080,334,0.0034
16081,6,0.3305
16081,108,0.6256
16081,128,0.1282
16081,205,0.1296
16081,334,0.0034
16082,6,0.3305
16082,57,0.3833
16082,230,0.1165
16082,332,0.1184
16082,334,0.0034
16083,0,0.2404
16083,23,0.2091
16083,333,0.1981
16083,334,0.0034
16084,3,0.2130
16084,46,0.3814
16084,215,0.1889
16084,334,0.0034
16085,3,0.2130
16085,111,0.2370
16085,168,0.1673
16085,334,0.0034
16086,3,0.2130
16086,98,0.2199
16086,270,0.1922
16086,334,0.0034
16087,3,0.2130
16087,98,0.2199
16087,258,0.2420
16087,334,0.0034
16088,0,0.2404
16088,27,0.4982
16088,321,0.2173
16088,334,0.0034
16089,3,0.2130
16089,334,0.0034
16090,3,0.2130
16090,46,0.3814
16090,307,0.2623
16090,334,0.0034
16091,0,0.2404
16091,32,0.3200
16091,288,0.1949
16091,334,0.0034
16092,3,0.2130
16092,98,0.2199
16092,204,0.2367
16092,334,0.0034
16093,0,0.2404
16093,32,0.3200
16093,253,0.1855
16093,334,0.0034
16094,0,0.2404
16094,106,0.5277
16094,150,0.2334
16094,334,0.0034
16095,0,0.2404
16095,50,0.3611
16095,58,0.1562
16095,322,0.1936
16095,334,0.0034
16096,6,0.3305
16096,75,0.3468
16096,159,0.1034
16096,174,0.0987
16096,334,0.0034
16097,80,0.3705
16097,259,0.1986
16097,334,0.0034
16098,0,0.2404
16098,58,0.3123
16098,172,0.1933
16098,334,0.0034
16099,3,0.2130
16099,81,0.4273
16099,212,0.1662
16099,334,0.0034
16100,3,0.2130
16100,46,0.3814
16100,307,0.2623
16100,334,0.0034
16101,3,0.2130
16101,35,0.3498
16101,153,0.2475
16101,334,0.0034
16102,3,0.2130
16102,215,0.1889
16102,334,0.0034
16103,0,0.2404
16103,23,0.2091
16103,259,0.1986
16103,334,0.0034
16104,0,0.1202
16104,5,0.3180
16104,23,0.2091
16104,150,0.2334
16104,334,0.0034
16105,5,0.6361
16105,69,0.3874
16105,155,0.2330
16105,334,0.0034
16106,3,0.2130
16106,111,0.2370
16106,212,0.0831
16106,311,0.1000
16106,334,0.0034
16107,7,0.4586
16107,103,0.2257
16107,112,0.2417
16107,239,0.2935
16107,334,0.0034
16108,4,0.4678
16108,70,0.3208
16108,216,0.3018
16108,334,0.0034
16109,0,0.2404
16109,65,0.4056
16109,322,0.1936
16109,334,0.0034
16110,0,0.2404
16110,91,0.4007
16110,136,0.1094
16110,253,0.0928
16110,337,0.1389
16111,3,0.2130
16111,35,0.3498
16111,264,0.1976
16111,334,0.0034
16112,7,0.4586
16112,63,0.5883
16112,245,0.2739
16112,334,0.0034
16113,3,0.2130
16113,111,0.2370
16113,151,0.1155
16113,212,0.0831
16113,334,0.0034
16114,4,0.2339
16114,5,0.3180
16114,102,0.2815
16114,224,0.2766
16114,334,0.0034
16115,5,0.6361
16115,69,0.3874
16115,182,0.3571
16115,334,0.0034
16116,4,0.4678
16116,102,0.2815
16116,310,0.2968
16116,334,0.0034
16117,3,0.2130
16117,103,0.4514
16117,282,0.2472
16117,334,0.0034
16118,3,0.2130
16118,11,0.3290
16118,231,0.1086
16118,273,0.1342
16118,334,0.0034
16119,0,0.2404
16119,23,0.2091
16119,150,0.1167
16119,152,0.1153
16119,334,0.0034
16120,98,0.2199
16120,270,0.1922
16120,334,0.0034
16121,58,0.3123
16121,204,0.2367
16121,334,0.0034
16122,3,0.2130
16122,13,0.4833
16122,212,0.1662
16122,334,0.0034
16123,0,0.2404
16123,23,0.1046
16123,98,0.1099
16123,333,0.1981
16123,334,0.0034
16124,0,0.2404
16124,23,0.1046
16124,60,0.2234
16124,333,0.1981
16124,334,0.0034
16125,0,0.2404
16125,77,0.5552
16125,322,0.1936
16125,334,0.0034
16126,0,0.2404
16126,32,0.3200
16126,288,0.1949
16126,334,0.0034
16127,6,0.3305
16127,30,0.3764
16127,146,0.3329
16127,334,0.0034
16128,6,0.3305
16128,57,0.3833
16128,231,0.2171
16128,334,0.0034
16129,6,0.3305
16129,57,0.3833
16129,159,0.1034
16129,174,0.0987
16129,334,0.0034
16130,5,0.6361
16130,85,0.3884
16130,154,0.2512
16130,334,0.0034
16131,4,0.4678
16131,102,0.2815
16131,225,0.1449
16131,252,0.1118
16131,334,0.0034
16132,0,0.2404
16132,23,0.2091
16132,333,0.1981
16132,334,0.0034
16133,93,0.3792
16133,171,0.1132
16133,299,0.1128
16133,334,0.0034
16134,3,0.2130
16134,98,0.2199
16134,215,0.1889
16134,334,0.0034
16135,0,0.2404
16135,80,0.3705
16135,322,0.1936
16135,334,0.0034
16136,0,0.2404
16136,91,0.4007
16136,257,0.1536
16136,271,0.2310
16136,334,0.0034
16137,0,0.2404
16137,119,0.4594
16137,172,0.1933
16137,334,0.0034
16138,3,0.2130
16138,98,0.2199
16138,168,0.0836
16138,286,0.1032
16138,334,0.0034
16139,0,0.2404
16139,23,0.2091
16139,210,0.1796
16139,334,0.0034
16140,4,0.4678
16140,102,0.2815
16140,198,0.1229
16140,328,0.1266
16140,334,0.0034
16141,6,0.3305
16141,33,0.4632
16141,300,0.2545
16141,335,0.1009
16142,0,0.2404
16142,23,0.2091
16142,210,0.1796
16142,334,0.0034
16143,0,0.2404
16143,23,0.2091
16143,183,0.0734
16143,199,0.0628
16143,210,0.0599
16143,334,0.0034
16144,0,0.2404
16144,58,0.3123
16144,172,0.1933
16144,334,0.0034
16145,3,0.2130
16145,111,0.2370
16145,286,0.2065
16145,334,0.0034
16146,3,0.2130
16146,67,0.4689
16146,264,0.1976
16146,334,0.0034
16147,3,0.2130
16147,35,0.3498
16147,171,0.2264
16147,334,0.0034
16148,3,0.2130
16148,81,0.4273
16148,168,0.1673
16148,334,0.0034
16149,224,0.2766
16149,334,0.0034
16150,3,0.2130
16150,98,0.2199
16150,135,0.1232
16150,270,0.0961
16150,334,0.0034
16151,3,0.2130
16151,111,0.2370
16151,168,0.1673
16151,334,0.0034
16152,0,0.2404
16152,23,0.2091
16152,199,0.1885
16152,334,0.0034
16153,3,0.2130
16153,98,0.2199
16153,215,0.1889
16153,334,0.0034
16154,7,0.4586
16154,107,0.4289
16154,236,0.2975
16154,334,0.0034
16155,6,0.3305
16155,30,0.3764
16155,278,0.1285
16155,281,0.1263
16155,335,0.1009
16156,0,0.2404
16156,80,0.3705
16156,152,0.2305
16156,334,0.0034
16157,0,0.2404
16157,23,0.2091
16157,199,0.0471
16157,210,0.0449
16157,259,0.0496
16157,321,0.0543
16157,334,0.0034
16158,3,0.2130
16158,78,0.4915
16158,316,0.2923
16158,334,0.0034
16159,0,0.2404
16159,31,0.4723
16159,292,0.2842
16159,334,0.0034
16160,6,0.3305
16160,75,0.3468
16160,159,0.1034
16160,174,0.0987
16160,334,0.0034
16161,5,0.6361
16161,85,0.3884
16161,138,0.1111
16161,171,0.1132
16161,334,0.0034
16162,7,0.4586
16162,104,0.3247
16162,318,0.2098
16162,335,0.1009
16163,6,0.3305
16163,33,0.4632
16163,155,0.2330
16163,334,0.0034
16164,3,0.2130
16164,11,0.3290
16164,213,0.2578
16164,334,0.0034
16165,0,0.2404
16165,23,0.2091
16165,183,0.0734
16165,210,0.0599
16165,253,0.0618
16165,334,0.0034
16166,3,0.2130
16166,98,0.2199
16166,252,0.2237
16166,334,0.0034
16167,3,0.2130
16167,98,0.2199
16167,204,0.2367
16167,334,0.0034
16168,3,0.2130
16168,98,0.2199
16168,168,0.0836
16168,216,0.1509
16168,334,0.0034
16169,6,0.3305
16169,26,0.5091
16169,188,0.2328
16169,334,0.0034
16170,7,0.4586
16170,20,0.3633
16170,124,0.2717
16170,342,0.1871
16171,0,0.2404
16171,91,0.4007
16171,321,0.2173
16171,334,0.0034
16172,3,0.2130
16172,98,0.2199
16172,143,0.1484
16172,228,0.1443
16172,334,0.0034
16173,3,0.2130
16173,66,0.4795
16173,168,0.1673
16173,334,0.0034
16174,0,0.2404
16174,23,0.2091
16174,199,0.0942
16174,210,0.0898
16174,334,0.0034
16175,0,0.2404
16175,23,0.2091
16175,199,0.0942
16175,210,0.0898
16175,334,0.0034
16176,6,0.3305
16176,30,0.3764
16176,142,0.3161
16176,335,0.1009
16177,3,0.1065
16177,6,0.1653
16177,33,0.4632
16177,311,0.2001
16177,334,0.0034
16178,3,0.2130
16178,98,0.2199
16178,168,0.1673
16178,334,0.0034
16179,0,0.2404
16179,41,0.4221
16179,302,0.2506
16179,343,0.1912
16180,7,0.4586
16180,99,0.6088
16180,269,0.3040
16180,337,0.1389
16181,3,0.2130
16181,111,0.2370
16181,252,0.2237
16181,334,0.0034
16182,7,0.4586
16182,104,0.3247
16182,153,0.2475
16182,334,0.0034
16183,7,0.4586
16183,20,0.3633
16183,245,0.1369
